forecast_date,ticker,forecasted_return
2023-10-02,ZYDUSLIFE,0.006793169700422443,2023-09-16
2023-10-09,ZYDUSLIFE,0.011211615761267647,2023-09-16
2023-09-25,ABBOTINDIA,-0.002983943074114297,2023-09-23
2023-10-02,ABBOTINDIA,0.00718643475238948,2023-09-23
2023-10-09,ABBOTINDIA,0.006101932859735856,2023-09-23
2023-10-16,ABBOTINDIA,0.004795949070877105,2023-09-23
2023-09-25,ADANIPOWER,-0.0017360381139109916,2023-09-23
2023-10-02,ADANIPOWER,0.007836731729333843,2023-09-23
2023-10-09,ADANIPOWER,-0.015490542003686101,2023-09-23
2023-10-16,ADANIPOWER,0.021717238524350212,2023-09-23
2023-09-25,BALRAMCHIN,0.015762410642057766,2023-09-23
2023-10-02,BALRAMCHIN,0.019703790618275704,2023-09-23
2023-10-09,BALRAMCHIN,0.005859829409266818,2023-09-23
2023-10-16,BALRAMCHIN,0.0017268328179000365,2023-09-23
2023-09-25,BPCL,-0.006128866642645818,2023-09-23
2023-10-02,BPCL,-0.013894743247947264,2023-09-23
2023-10-09,BPCL,-0.011095861195671717,2023-09-23
2023-10-16,BPCL,5.126849407858129e-05,2023-09-23
2023-09-25,BRITANNIA,0.011260499698987748,2023-09-23
2023-10-02,BRITANNIA,0.0015583069878332683,2023-09-23
2023-10-09,BRITANNIA,-0.0019245944769256333,2023-09-23
2023-10-16,BRITANNIA,0.0030190459962567157,2023-09-23
2023-09-25,CIPLA,-0.010973617171630175,2023-09-23
2023-10-02,CIPLA,-0.0012905674457335448,2023-09-23
2023-10-09,CIPLA,0.006543177232091407,2023-09-23
2023-10-16,CIPLA,-0.017803094832198062,2023-09-23
2023-09-25,COALINDIA,0.009815054029103671,2023-09-23
2023-10-02,COALINDIA,0.010541723990575708,2023-09-23
2023-10-09,COALINDIA,0.0065904113320025695,2023-09-23
2023-10-16,COALINDIA,0.008085364960225288,2023-09-23
2023-09-25,COLPAL,-0.006486449707738704,2023-09-23
2023-10-02,COLPAL,0.00192852336439466,2023-09-23
2023-10-09,COLPAL,-0.0037037191901766867,2023-09-23
2023-10-16,COLPAL,0.0033366794750475993,2023-09-23
2023-09-25,DRREDDY,-0.002065865128996126,2023-09-23
2023-10-02,DRREDDY,0.002677763850402473,2023-09-23
2023-10-09,DRREDDY,0.010036325543515105,2023-09-23
2023-10-16,DRREDDY,0.002372150903696108,2023-09-23
2023-09-25,GSPL,0.0018244481312418514,2023-09-23
2023-10-02,GSPL,0.0017871789999905849,2023-09-23
2023-10-09,GSPL,-0.0006508754419708024,2023-09-23
2023-10-16,GSPL,0.0028069799702599495,2023-09-23
2023-09-25,ITC,0.001152506491755848,2023-09-23
2023-10-02,ITC,0.008558080382246713,2023-09-23
2023-10-09,ITC,0.006256186257026872,2023-09-23
2023-10-16,ITC,0.010701695485878546,2023-09-23
2023-09-25,JBCHEPHARM,-0.010214337370326418,2023-09-23
2023-10-02,JBCHEPHARM,0.011839306806728532,2023-09-23
2023-10-09,JBCHEPHARM,0.00910303311629894,2023-09-23
2023-10-16,JBCHEPHARM,0.008780867679975742,2023-09-23
2023-09-25,MARICO,0.0024425840312798327,2023-09-23
2023-10-02,MARICO,0.00981265307957622,2023-09-23
2023-10-09,MARICO,0.0037410812186111256,2023-09-23
2023-10-16,MARICO,-0.006970262579226133,2023-09-23
2023-09-25,NAVNETEDUL,0.005123365477373243,2023-09-23
2023-10-02,NAVNETEDUL,0.016584784107835652,2023-09-23
2023-10-09,NAVNETEDUL,0.019144580415017338,2023-09-23
2023-10-16,NAVNETEDUL,0.030181302036357043,2023-09-23
2023-09-25,NTPC,0.019052111536853593,2023-09-23
2023-10-02,NTPC,0.015763253214483488,2023-09-23
2023-10-09,NTPC,-0.0027073215472003826,2023-09-23
2023-10-16,NTPC,0.006945431081195158,2023-09-23
2023-09-25,POLYMED,0.003011444674758218,2023-09-23
2023-10-02,POLYMED,-0.008598112178949652,2023-09-23
2023-10-09,POLYMED,0.02305207524648112,2023-09-23
2023-10-16,POLYMED,-0.01857717752901754,2023-09-23
2023-09-25,RELIANCE,0.004340414463975752,2023-09-23
2023-10-02,RELIANCE,0.0016609953722240354,2023-09-23
2023-10-09,RELIANCE,-0.0017229803585879842,2023-09-23
2023-10-16,RELIANCE,-0.004397932891249981,2023-09-23
2023-09-25,SUNPHARMA,0.014003741863767178,2023-09-23
2023-10-02,SUNPHARMA,0.01636866254969505,2023-09-23
2023-10-09,SUNPHARMA,0.002691597825427135,2023-09-23
2023-10-16,SUNPHARMA,0.011506487097899417,2023-09-23
2023-09-25,UNOMINDA,0.006080555955030752,2023-09-23
2023-10-02,UNOMINDA,0.006286868216115896,2023-09-23
2023-10-09,UNOMINDA,0.00017541578750985957,2023-09-23
2023-10-16,UNOMINDA,0.001518276538526721,2023-09-23
2023-09-25,VBL,0.03275548036919005,2023-09-23
2023-10-02,VBL,0.017880455174546565,2023-09-23
2023-10-09,VBL,0.0039077783372144246,2023-09-23
2023-10-16,VBL,-0.0009327556466857239,2023-09-23
2023-09-25,ZYDUSLIFE,-0.008464076618823249,2023-09-23
2023-10-02,ZYDUSLIFE,0.0007558641299038518,2023-09-23
2023-10-09,ZYDUSLIFE,0.01960105024283706,2023-09-23
2023-10-16,ZYDUSLIFE,-0.004873204440896152,2023-09-23
2023-10-02,ABBOTINDIA,0.002499807514891945,2023-09-30
2023-10-09,ABBOTINDIA,0.008352705374783897,2023-09-30
2023-10-16,ABBOTINDIA,0.009957235575138501,2023-09-30
2023-10-23,ABBOTINDIA,0.00770822254716399,2023-09-30
2023-10-02,ADANIPOWER,0.004834976765433661,2023-09-30
2023-10-09,ADANIPOWER,-0.02692590800682012,2023-09-30
2023-10-16,ADANIPOWER,0.03241796038280974,2023-09-30
2023-10-23,ADANIPOWER,0.001882705284077179,2023-09-30
2023-10-02,BALRAMCHIN,0.012133073607884388,2023-09-30
2023-10-09,BALRAMCHIN,0.009107514566670473,2023-09-30
2023-10-16,BALRAMCHIN,-0.005924755420691115,2023-09-30
2023-10-23,BALRAMCHIN,-0.0029632199806433872,2023-09-30
2023-10-02,BPCL,-0.008768630372041978,2023-09-30
2023-10-09,BPCL,-0.0075004510441356005,2023-09-30
2023-10-16,BPCL,0.009282462914390518,2023-09-30
2023-10-23,BPCL,0.013793294951229251,2023-09-30
2023-10-02,BRITANNIA,0.004934565762035726,2023-09-30
2023-10-09,BRITANNIA,-0.003095057768274455,2023-09-30
2023-10-16,BRITANNIA,-0.0010895227551608398,2023-09-30
2023-10-23,BRITANNIA,0.009878983507604761,2023-09-30
2023-10-02,CIPLA,-0.005992164098966506,2023-09-30
2023-10-09,CIPLA,0.01140230468961118,2023-09-30
2023-10-16,CIPLA,-0.006224019965705737,2023-09-30
2023-10-23,CIPLA,-0.007566945774517191,2023-09-30
2023-10-02,COALINDIA,0.017725263138600972,2023-09-30
2023-10-09,COALINDIA,0.0036448399534842082,2023-09-30
2023-10-16,COALINDIA,0.01322779977948016,2023-09-30
2023-10-23,COALINDIA,0.004209788980925944,2023-09-30
2023-10-02,COLPAL,0.0033342021398503514,2023-09-30
2023-10-09,COLPAL,0.005582211450991312,2023-09-30
2023-10-16,COLPAL,0.0034520325133998915,2023-09-30
2023-10-23,COLPAL,0.006918401783467673,2023-09-30
2023-10-02,DRREDDY,0.006079885300344079,2023-09-30
2023-10-09,DRREDDY,0.00838371311805454,2023-09-30
2023-10-16,DRREDDY,0.004030856361518616,2023-09-30
2023-10-23,DRREDDY,0.003981087434640032,2023-09-30
2023-10-02,GSPL,-0.0012351045207780536,2023-09-30
2023-10-09,GSPL,-0.006677304292727741,2023-09-30
2023-10-16,GSPL,0.0034796770481085575,2023-09-30
2023-10-23,GSPL,0.013978761896116354,2023-09-30
2023-10-02,ITC,0.0012093407237791947,2023-09-30
2023-10-09,ITC,0.00567563137622791,2023-09-30
2023-10-16,ITC,-0.003100684268738779,2023-09-30
2023-10-23,ITC,-0.001438253672701469,2023-09-30
2023-10-02,JBCHEPHARM,0.007664677789012663,2023-09-30
2023-10-09,JBCHEPHARM,0.029173901671635544,2023-09-30
2023-10-16,JBCHEPHARM,0.008366823878598387,2023-09-30
2023-10-23,JBCHEPHARM,0.026159895484507298,2023-09-30
2023-10-02,MARICO,-0.010454383603872483,2023-09-30
2023-10-09,MARICO,0.009716943730257846,2023-09-30
2023-10-16,MARICO,0.007076989266602078,2023-09-30
2023-10-23,MARICO,0.010341431826878312,2023-09-30
2023-10-02,NAVNETEDUL,0.0064365626799412715,2023-09-30
2023-10-09,NAVNETEDUL,0.017496903037196643,2023-09-30
2023-10-16,NAVNETEDUL,0.02212377934840584,2023-09-30
2023-10-23,NAVNETEDUL,-0.000600266615768241,2023-09-30
2023-10-02,NTPC,0.01334865962186931,2023-09-30
2023-10-09,NTPC,-0.003285892274893827,2023-09-30
2023-10-16,NTPC,0.00890861258968353,2023-09-30
2023-10-23,NTPC,0.015179807983269018,2023-09-30
2023-10-02,POLYMED,-0.01723808525872544,2023-09-30
2023-10-09,POLYMED,0.05607580632197642,2023-09-30
2023-10-16,POLYMED,-0.022684438091482993,2023-09-30
2023-10-23,POLYMED,0.005415533781618863,2023-09-30
2023-10-02,RELIANCE,0.0025919278799283883,2023-09-30
2023-10-09,RELIANCE,-0.005626217038966166,2023-09-30
2023-10-16,RELIANCE,-0.011396763570305788,2023-09-30
2023-10-23,RELIANCE,-0.007936135535816943,2023-09-30
2023-10-02,SUNPHARMA,0.013548143549017337,2023-09-30
2023-10-09,SUNPHARMA,0.0022832293147534923,2023-09-30
2023-10-16,SUNPHARMA,0.01242873719495182,2023-09-30
2023-10-23,SUNPHARMA,-0.00111001600723023,2023-09-30
2023-10-02,UNOMINDA,0.011454999336203317,2023-09-30
2023-10-09,UNOMINDA,-0.009096506262696003,2023-09-30
2023-10-16,UNOMINDA,0.009345218823583442,2023-09-30
2023-10-23,UNOMINDA,0.01031124542343208,2023-09-30
2023-10-02,VBL,0.015555624946838398,2023-09-30
2023-10-09,VBL,0.0061353340804838246,2023-09-30
2023-10-16,VBL,0.00703179846367615,2023-09-30
2023-10-23,VBL,0.01151047155476628,2023-09-30
2023-10-02,ZYDUSLIFE,-0.00026955392097915016,2023-09-30
2023-10-09,ZYDUSLIFE,0.003188818026991039,2023-09-30
2023-10-16,ZYDUSLIFE,-0.0008384812945240336,2023-09-30
2023-10-23,ZYDUSLIFE,0.01670171658493094,2023-09-30
2023-10-09,ABBOTINDIA,0.002561584027259811,2023-10-07
2023-10-16,ABBOTINDIA,0.003045377681862999,2023-10-07
2023-10-23,ABBOTINDIA,0.011188794500504508,2023-10-07
2023-10-30,ABBOTINDIA,0.04477217625619813,2023-10-07
2023-10-09,ADANIPOWER,0.007864568186419169,2023-10-07
2023-10-16,ADANIPOWER,0.021682173683522925,2023-10-07
2023-10-23,ADANIPOWER,0.02645363876214867,2023-10-07
2023-10-30,ADANIPOWER,0.007458027153001269,2023-10-07
2023-10-09,BALRAMCHIN,0.008425996796288322,2023-10-07
2023-10-16,BALRAMCHIN,-0.001891360528173635,2023-10-07
2023-10-23,BALRAMCHIN,0.02029382560090648,2023-10-07
2023-10-30,BALRAMCHIN,-0.006756715980585575,2023-10-07
2023-10-09,BPCL,-0.0030086156650723835,2023-10-07
2023-10-16,BPCL,0.0025795558723122622,2023-10-07
2023-10-23,BPCL,-0.0006416757252603264,2023-10-07
2023-10-30,BPCL,0.009676470406111597,2023-10-07
2023-10-09,BRITANNIA,0.00793132131171722,2023-10-07
2023-10-16,BRITANNIA,0.008675100405619349,2023-10-07
2023-10-23,BRITANNIA,0.00040986733637322177,2023-10-07
2023-10-30,BRITANNIA,0.006453320611233539,2023-10-07
2023-10-09,CIPLA,0.022334805663177915,2023-10-07
2023-10-16,CIPLA,-0.012924453945225076,2023-10-07
2023-10-23,CIPLA,-0.0026253856481410695,2023-10-07
2023-10-30,CIPLA,-0.0022687779275983562,2023-10-07
2023-10-09,COALINDIA,0.0169949003706989,2023-10-07
2023-10-16,COALINDIA,-0.0005152218190519817,2023-10-07
2023-10-23,COALINDIA,0.02884349742724202,2023-10-07
2023-10-30,COALINDIA,0.01132675969383085,2023-10-07
2023-10-09,COLPAL,0.0006172819502406551,2023-10-07
2023-10-16,COLPAL,-0.0003241382421874269,2023-10-07
2023-10-23,COLPAL,0.007053728932152333,2023-10-07
2023-10-30,COLPAL,-0.00195597291565452,2023-10-07
2023-10-09,DRREDDY,0.005874559794704335,2023-10-07
2023-10-16,DRREDDY,-0.0029935406988291662,2023-10-07
2023-10-23,DRREDDY,0.014027426264537048,2023-10-07
2023-10-30,DRREDDY,-0.007333788900411702,2023-10-07
2023-10-09,GSPL,0.0011065436180501638,2023-10-07
2023-10-16,GSPL,-0.0008849415749807959,2023-10-07
2023-10-23,GSPL,0.02857162187142161,2023-10-07
2023-10-30,GSPL,-0.005892664033511901,2023-10-07
2023-10-09,ITC,0.006884950169479797,2023-10-07
2023-10-16,ITC,0.00020973542459976812,2023-10-07
2023-10-23,ITC,0.003584438786035808,2023-10-07
2023-10-30,ITC,0.005859265596597972,2023-10-07
2023-10-09,JBCHEPHARM,0.021256810315667216,2023-10-07
2023-10-16,JBCHEPHARM,0.00610393174224284,2023-10-07
2023-10-23,JBCHEPHARM,0.008410580311358613,2023-10-07
2023-10-30,JBCHEPHARM,0.01664900412870522,2023-10-07
2023-10-09,MARICO,0.011325328393991476,2023-10-07
2023-10-16,MARICO,0.0028406800780540185,2023-10-07
2023-10-23,MARICO,0.003882159097695416,2023-10-07
2023-10-30,MARICO,-0.006580738619982856,2023-10-07
2023-10-09,NAVNETEDUL,0.009620227945689836,2023-10-07
2023-10-16,NAVNETEDUL,0.028623032570688395,2023-10-07
2023-10-23,NAVNETEDUL,0.006012301195001853,2023-10-07
2023-10-30,NAVNETEDUL,0.015411997043969929,2023-10-07
2023-10-09,NTPC,-0.0032860457410558695,2023-10-07
2023-10-16,NTPC,0.0008148783981459503,2023-10-07
2023-10-23,NTPC,0.020051641774594755,2023-10-07
2023-10-30,NTPC,0.008469300812248648,2023-10-07
2023-10-09,POLYMED,0.043496966965161865,2023-10-07
2023-10-16,POLYMED,-0.026797601824102374,2023-10-07
2023-10-23,POLYMED,0.007376698594063194,2023-10-07
2023-10-30,POLYMED,0.033022497460295945,2023-10-07
2023-10-09,RELIANCE,-0.001483652877494946,2023-10-07
2023-10-16,RELIANCE,-0.01036421716843982,2023-10-07
2023-10-23,RELIANCE,0.0033520982514014847,2023-10-07
2023-10-30,RELIANCE,-0.011217096324051993,2023-10-07
2023-10-09,SUNPHARMA,0.0004334146545944932,2023-10-07
2023-10-16,SUNPHARMA,0.006407090770898339,2023-10-07
2023-10-23,SUNPHARMA,0.0013834409695735114,2023-10-07
2023-10-30,SUNPHARMA,-0.001202052087278055,2023-10-07
2023-10-09,UNOMINDA,-0.004444369429759314,2023-10-07
2023-10-16,UNOMINDA,-0.005510323535947105,2023-10-07
2023-10-23,UNOMINDA,0.005742000229008991,2023-10-07
2023-10-30,UNOMINDA,-0.005072774230696955,2023-10-07
2023-10-09,VBL,0.004742631917645835,2023-10-07
2023-10-16,VBL,0.00016435619387675815,2023-10-07
2023-10-23,VBL,0.011063256902403307,2023-10-07
2023-10-30,VBL,0.005054759665736709,2023-10-07
2023-10-09,ZYDUSLIFE,0.008056625261459635,2023-10-07
2023-10-16,ZYDUSLIFE,-0.0031729505925550175,2023-10-07
2023-10-23,ZYDUSLIFE,0.016217065496395323,2023-10-07
2023-10-30,ZYDUSLIFE,0.006581713211208231,2023-10-07
2023-10-16,ABBOTINDIA,0.00835080599202844,2023-10-14
2023-10-23,ABBOTINDIA,0.007810559586925958,2023-10-14
2023-10-30,ABBOTINDIA,0.026739590979023155,2023-10-14
2023-11-06,ABBOTINDIA,-0.0029203378286675233,2023-10-14
2023-10-16,ADANIPOWER,0.008945739137718518,2023-10-14
2023-10-23,ADANIPOWER,0.0135783949314395,2023-10-14
2023-10-30,ADANIPOWER,0.001527985517466497,2023-10-14
2023-11-06,ADANIPOWER,0.003315566718989917,2023-10-14
2023-10-16,BALRAMCHIN,-0.0057860386695126895,2023-10-14
2023-10-23,BALRAMCHIN,0.026241116931014167,2023-10-14
2023-10-30,BALRAMCHIN,0.00012822353653405065,2023-10-14
2023-11-06,BALRAMCHIN,0.021942999435642253,2023-10-14
2023-10-16,BPCL,0.006425603073996121,2023-10-14
2023-10-23,BPCL,0.006710855384391941,2023-10-14
2023-10-30,BPCL,0.019595545827548775,2023-10-14
2023-11-06,BPCL,0.003670173382624928,2023-10-14
2023-10-16,BRITANNIA,-0.0031331111188021734,2023-10-14
2023-10-23,BRITANNIA,0.003841926506489263,2023-10-14
2023-10-30,BRITANNIA,0.010019207088878998,2023-10-14
2023-11-06,BRITANNIA,0.0014467942315536267,2023-10-14
2023-10-16,CIPLA,-0.011238271880165442,2023-10-14
2023-10-23,CIPLA,0.0010935116566343364,2023-10-14
2023-10-30,CIPLA,-0.004025486383424886,2023-10-14
2023-11-06,CIPLA,-0.003556435643674695,2023-10-14
2023-10-16,COALINDIA,0.0017595542820200176,2023-10-14
2023-10-23,COALINDIA,-0.0032816801228745026,2023-10-14
2023-10-30,COALINDIA,0.01228977794913228,2023-10-14
2023-11-06,COALINDIA,-0.0070963396399553805,2023-10-14
2023-10-16,COLPAL,0.0032010631702257594,2023-10-14
2023-10-23,COLPAL,0.00400425699792644,2023-10-14
2023-10-30,COLPAL,0.007258412698046421,2023-10-14
2023-11-06,COLPAL,-0.0010757367840726864,2023-10-14
2023-10-16,DRREDDY,0.00365961637529886,2023-10-14
2023-10-23,DRREDDY,0.008627032639701463,2023-10-14
2023-10-30,DRREDDY,-0.009479963802630352,2023-10-14
2023-11-06,DRREDDY,0.034727966217207265,2023-10-14
2023-10-16,GSPL,0.019246910244638843,2023-10-14
2023-10-23,GSPL,-0.011237797754121325,2023-10-14
2023-10-30,GSPL,-0.02429912264015928,2023-10-14
2023-11-06,GSPL,0.0030379467497246787,2023-10-14
2023-10-16,ITC,0.009585804955228205,2023-10-14
2023-10-23,ITC,-0.000901889249951663,2023-10-14
2023-10-30,ITC,0.010078212902451315,2023-10-14
2023-11-06,ITC,0.002759082546638572,2023-10-14
2023-10-16,JBCHEPHARM,0.003116799121973067,2023-10-14
2023-10-23,JBCHEPHARM,0.05783707336229649,2023-10-14
2023-10-30,JBCHEPHARM,-0.0034139238380327557,2023-10-14
2023-11-06,JBCHEPHARM,-0.030263321438092478,2023-10-14
2023-10-16,MARICO,-0.005292224179992154,2023-10-14
2023-10-23,MARICO,0.0006899770867332233,2023-10-14
2023-10-30,MARICO,-0.006028463275943564,2023-10-14
2023-11-06,MARICO,0.021300152991554636,2023-10-14
2023-10-16,NAVNETEDUL,0.0337834785035513,2023-10-14
2023-10-23,NAVNETEDUL,0.0070505623283308476,2023-10-14
2023-10-30,NAVNETEDUL,0.016659561801686568,2023-10-14
2023-11-06,NAVNETEDUL,0.01867853211225483,2023-10-14
2023-10-16,NTPC,0.011776299886253415,2023-10-14
2023-10-23,NTPC,0.016142156444454814,2023-10-14
2023-10-30,NTPC,0.014049736333477267,2023-10-14
2023-11-06,NTPC,0.026513621728756608,2023-10-14
2023-10-16,POLYMED,-0.014924648049710951,2023-10-14
2023-10-23,POLYMED,0.015596955092353272,2023-10-14
2023-10-30,POLYMED,0.028285949213344083,2023-10-14
2023-11-06,POLYMED,0.03674769204903089,2023-10-14
2023-10-16,RELIANCE,-0.011816230316681033,2023-10-14
2023-10-23,RELIANCE,-0.008891017928030279,2023-10-14
2023-10-30,RELIANCE,-0.0020277909710298843,2023-10-14
2023-11-06,RELIANCE,0.009403931485311488,2023-10-14
2023-10-16,SUNPHARMA,0.007019585889545359,2023-10-14
2023-10-23,SUNPHARMA,0.0008502730434120613,2023-10-14
2023-10-30,SUNPHARMA,0.0031403832113935906,2023-10-14
2023-11-06,SUNPHARMA,0.00045322538884222895,2023-10-14
2023-10-16,UNOMINDA,0.0013914231150388013,2023-10-14
2023-10-23,UNOMINDA,0.0045873064252222005,2023-10-14
2023-10-30,UNOMINDA,-0.008810385510181788,2023-10-14
2023-11-06,UNOMINDA,0.005778823424490155,2023-10-14
2023-10-16,VBL,0.003236274103287286,2023-10-14
2023-10-23,VBL,0.00854307918673678,2023-10-14
2023-10-30,VBL,0.0011161252006286029,2023-10-14
2023-11-06,VBL,0.008433321978690856,2023-10-14
2023-10-16,ZYDUSLIFE,0.0023423362513290947,2023-10-14
2023-10-23,ZYDUSLIFE,0.01439849924326479,2023-10-14
2023-10-30,ZYDUSLIFE,0.0011531569721986582,2023-10-14
2023-11-06,ZYDUSLIFE,0.00012873337673183368,2023-10-14
